image,label
45016,2
45017,6
45018,5
45019,3
45020,3
45021,3
45022,6
45023,1
45024,6
45025,4
45026,1
45027,4
45029,3
45030,3
45031,4
45032,5
45033,5
45034,4
45035,4
45036,6
45037,5
45038,6
45039,3
45040,6
45042,3
45043,6
45044,3
45045,3
45047,1
45048,5
45049,3
45050,3
45051,6
45053,3
45054,1
45055,5
45056,6
45057,4
45058,1
45059,3
45060,3
45061,4
45062,3
45063,6
45064,4
45065,6
45066,3
45068,3
45069,5
45070,6
45072,3
45073,4
45074,5
45076,3
45077,6
45078,6
45080,3
45082,3
45083,3
45084,5
45085,6
45086,4
45087,2
45088,5
45089,4
45091,6
45092,2
45093,6
45095,3
45096,3
45097,3
45098,3
45100,6
45101,2
45102,4
45104,6
45105,4
45106,4
45108,2
45109,6
45110,3
45111,1
45112,4
45113,3
45114,3
45115,3
45116,4
45117,2
45118,3
45121,3
45122,4
45123,4
45124,1
45125,6
45126,3
45127,6
45128,3
45129,4
45130,1
45132,6
45133,2
45134,6
45135,3
45136,3
45137,6
45138,3
45139,3
45140,5
45142,3
45143,4
45144,3
45145,5
45147,6
45148,2
45149,3
45150,5
45151,3
45152,4
45153,4
45154,4
45155,3
45156,5
45158,2
45159,3
45160,3
45161,3
45162,4
45164,4
45165,3
45166,1
45167,3
45168,6
45169,1
45170,4
45171,6
45172,6
45173,1
45175,3
45177,3
45178,3
45179,3
45181,6
45182,6
45183,3
45184,6
45185,3
45186,5
45187,4
45188,5
45189,3
45191,1
45192,6
45193,3
45194,4
45195,1
45196,3
45197,3
45198,4
45199,4
45200,1
45201,6
45202,3
45203,3
45204,4
45205,1
45206,5
45207,3
45208,3
45209,3
45210,3
45211,3
45212,6
45213,3
45214,3
45215,3
45216,5
45217,1
45218,5
45219,6
45220,6
45221,4
45222,4
45223,1
45224,1
45225,3
45226,6
45227,3
45228,3
45229,4
45230,3
45231,4
45232,4
45233,6
45234,3
45235,6
45236,4
45237,4
45238,3
45239,6
45241,4
45242,3
45243,1
45244,3
45245,1
45246,3
45247,6
45248,3
45249,3
45250,3
45251,4
45252,4
45253,1
45254,4
45255,3
45256,2
45257,1
45258,4
45261,2
45262,5
45263,6
45264,4
45266,4
45267,4
45269,3
45270,6
45271,1
45272,1
45273,2
45274,4
45276,6
45277,1
45278,5
45279,4
45280,3
45281,1
45282,5
45283,6
45284,2
45285,4
45286,4
45287,1
45288,3
45290,2
45291,5
45292,5
45293,5
45294,1
45295,1
45296,3
45297,6
45298,4
45299,4
45300,1
45301,6
45302,6
45303,2
45304,3
45305,3
45306,5
45307,4
45308,4
45309,1
45311,3
45312,4
45313,2
45314,2
45315,2
45316,3
45317,4
45318,3
45319,5
45320,3
45322,6
45323,3
45324,3
45325,3
45326,3
45327,3
45328,3
45329,1
45330,5
45331,4
45332,3
45333,3
45334,4
45335,3
45336,4
45337,6
45338,5
45339,3
45340,3
45341,3
45342,4
45343,3
45344,3
45345,6
45346,5
45347,5
45348,3
45349,3
45350,4
45351,1
45352,3
45353,1
45355,3
45356,1
45357,2
45358,3
45359,5
45360,3
45361,5
45362,1
45363,6
45364,1
45365,4
45366,3
45367,4
45368,4
45369,4
45370,6
45371,3
45372,5
45373,3
45374,4
45376,3
45377,4
45378,5
45379,1
45380,3
45381,6
45382,4
45383,3
45384,6
45385,5
45386,3
45387,6
45388,1
45389,4
45390,6
45391,4
45392,3
45393,4
45394,1
45395,4
45396,6
45397,3
45398,3
45399,3
45400,5
45401,3
45402,4
45403,5
45404,4
45405,5
45406,1
45407,6
45408,6
45409,1
45410,4
45411,3
45412,6
45413,5
45414,4
45416,3
45417,3
45418,3
45419,1
45420,3
45421,3
45423,5
45424,1
45425,6
45426,4
45427,1
45428,3
45429,3
45430,3
45431,3
45432,4
45433,5
45434,3
45436,5
45437,3
45438,3
45439,1
45440,4
45441,5
45442,5
45443,3
45444,3
45445,1
45446,1
45447,3
45448,4
45449,4
45450,3
45451,5
45453,3
45454,1
45455,3
45456,5
45458,3
45459,1
45460,6
45461,3
45462,6
45463,3
45464,3
45465,6
45466,1
45467,1
45468,3
45469,5
45470,3
45471,3
45472,4
45473,5
45474,4
45478,6
45479,5
45480,5
45481,6
45482,3
45483,6
45484,1
45485,3
45486,3
45487,1
45488,3
45489,6
45490,3
45491,2
45492,3
45493,6
45494,6
45495,1
45497,2
45498,1
45499,3
45500,6
45501,3
45502,3
45503,4
45504,2
45506,3
45507,3
45508,1
45509,2
45511,1
45512,4
45513,6
45514,5
45515,3
45516,4
45517,4
45518,4
45519,4
45520,6
45521,4
45522,3
45524,1
45525,1
45526,6
45527,1
45528,1
45529,5
45530,5
45531,1
45532,1
45533,3
45534,4
45535,1
45536,3
45537,5
45538,5
45539,1
45540,3
45541,5
45542,3
45543,4
45544,3
45545,4
45546,6
45547,1
45548,3
45549,2
45550,4
45551,3
45552,1
45553,1
45554,3
45555,4
45556,6
45557,4
45558,1
45559,4
45560,2
45561,6
45562,4
45563,3
45564,3
45565,3
45566,4
45568,6
45569,6
45570,3
45571,5
45572,6
45573,5
45574,1
45575,3
45576,3
45577,1
45578,6
45579,1
45580,5
45581,4
45582,6
45583,3
45584,6
45585,2
45586,5
45588,4
45589,6
45591,6
45592,6
45593,3
45594,2
45595,3
45596,3
45598,5
45599,4
45600,4
45601,1
45602,4
45603,3
45604,3
45605,3
45606,4
45607,3
45608,3
45609,6
45610,6
45612,3
45613,6
45614,3
45615,4
45616,4
45617,4
45618,4
45619,5
45620,1
45621,5
45622,3
45624,3
45626,5
45627,3
45628,4
45629,3
45630,5
45631,4
45632,4
45633,6
45634,3
45635,3
45636,3
45637,3
45638,4
45639,3
45640,1
45641,4
45642,4
45643,1
45644,6
45645,3
45646,3
45647,3
45648,6
45649,3
45650,2
45651,3
45652,6
45654,5
45655,3
45657,6
45658,6
45659,1
45660,6
45661,4
45662,3
45663,4
45664,3
45665,3
45666,3
45667,3
45668,5
45669,4
45670,3
45671,3
45672,6
45673,5
45674,4
45675,3
45676,3
45677,4
45678,3
45679,2
45680,5
45681,3
45682,3
45683,3
45684,3
45685,3
45686,3
45687,3
45688,6
45690,3
45691,3
45692,1
45693,3
45694,4
45695,5
45696,4
45697,4
45698,2
45699,6
45700,3
45701,4
45702,3
45703,3
45704,3
45705,3
45706,4
45707,3
45708,6
45709,4
45710,3
45711,4
45713,3
45714,5
45715,4
45716,1
45717,6
45718,4
45720,5
45721,3
45722,5
45723,3
45724,2
45725,5
45726,1
45727,3
45729,2
45731,4
45732,2
45733,3
45734,1
45735,4
45736,3
45737,4
45738,4
45739,5
45740,3
45741,1
45742,3
45743,6
45744,5
45745,2
45746,6
45747,6
45748,6
45749,6
45750,3
45751,5
45752,2
45754,3
45755,3
45756,1
45757,4
45758,3
45759,6
45761,3
45762,6
45763,3
45764,1
45765,2
45766,5
45768,4
45769,3
45770,3
45771,5
45772,5
45773,1
45774,5
45775,5
45776,1
45777,4
45778,3
45779,6
45780,6
45782,4
45783,3
45784,3
45785,4
45786,3
45787,1
45788,3
45789,6
45790,3
45793,3
45794,4
45795,3
45796,3
45797,3
45798,1
45799,4
45800,1
45801,3
45802,2
45803,3
45804,4
45805,3
45806,5
45807,3
45808,5
45809,3
45810,3
45811,3
45812,1
45813,3
45814,3
45815,5
45816,6
45817,6
45818,1
45819,2
45820,5
45821,6
45822,1
45823,3
45825,5
45826,6
45827,4
45828,3
45829,3
45830,4
45831,3
45832,3
45833,3
45834,3
45835,6
45836,2
45838,6
45839,3
45841,3
45842,4
45843,1
45845,2
45846,3
45847,4
45848,3
45849,5
45850,3
45851,1
45852,4
45853,3
45854,5
45856,1
45858,5
45859,2
45860,5
45861,5
45862,6
45863,5
45864,6
45865,3
45866,4
45867,1
45868,1
45869,2
45870,5
45871,3
45872,1
45873,4
45874,4
45875,4
45876,3
45877,6
45878,1
45879,2
45880,3
45881,3
45882,3
45883,6
45884,5
45885,3
45886,1
45888,6
45889,3
45890,4
45891,6
45892,6
45894,6
45895,3
45896,3
45897,3
45898,5
45900,6
45901,3
45902,1
45903,3
45904,2
45905,5
45906,6
45907,3
45908,3
45909,3
45910,3
45911,6
45912,3
45913,6
45914,1
45915,5
45916,4
45917,1
45918,1
45919,4
45920,3
45921,6
45922,3
45923,3
45924,1
45925,6
45926,6
45927,3
45930,1
45931,3
45932,2
45933,4
45934,3
45935,4
45936,4
45937,6
45939,5
45940,6
45941,4
45942,3
45943,1
45944,1
45945,4
45946,3
45947,3
45948,3
45949,3
45950,6
45952,4
45953,4
45954,3
45955,4
45956,3
45957,4
45958,3
45960,4
45961,1
45963,1
45964,3
45965,1
45966,3
45967,3
45968,3
45970,3
45971,3
45972,3
45973,1
45974,2
45975,4
45976,3
45977,6
45978,5
45979,3
45981,2
45982,3
45983,3
45984,3
45985,1
45986,6
45987,3
45988,4
45989,1
45990,4
45991,3
45993,4
45994,3
45995,6
45996,1
45997,3
45998,5
45999,4
46000,3
46001,3
46002,1
46003,5
46005,4
46006,5
46007,4
46008,3
46009,4
46010,6
46011,5
46012,4
46013,3
46014,5
46015,2
46016,3
46017,6
46018,3
46020,3
46021,6
46022,3
46023,1
46025,5
46026,3
46027,6
46028,5
46029,1
46030,5
46031,4
46032,5
46033,3
46034,5
46035,3
46036,3
46037,2
46038,3
46039,5
46040,3
46041,6
46042,2
46044,5
46045,3
46046,6
46047,6
46048,3
46049,1
46050,6
46051,3
46052,5
46053,3
46055,3
46058,3
46059,6
46060,1
46061,1
46062,5
46064,1
46065,3
46066,3
46067,6
46068,5
46069,3
46070,3
46071,3
46072,1
46074,3
46075,3
46076,3
46078,1
46079,3
46080,3
46081,4
46082,4
46083,3
46084,6
46085,3
46086,2
46087,1
46088,5
46089,6
46090,3
46091,3
46092,3
46093,5
46094,3
46095,4
46096,4
46097,6
46098,4
46099,3
46100,1
46101,3
46102,1
46103,4
46104,4
46105,3
46106,3
46107,2
46108,3
46109,6
46110,5
46112,5
46114,3
46115,3
46116,4
46117,3
46118,3
46119,3
46120,1
46121,3
46122,1
46123,5
46125,4
46126,6
46128,1
46129,6
46130,3
46131,1
46132,4
46133,6
46134,1
46135,5
46136,6
46137,1
46138,3
46139,3
46140,4
46144,6
46145,3
46146,2
46149,1
46150,6
46151,3
46152,5
46153,4
46154,4
46156,3
46157,3
46158,6
46159,3
46160,5
46161,4
46162,2
46164,5
46165,5
46166,2
46168,3
46169,1
46171,3
46172,3
46173,3
46174,3
46175,2
46176,2
46177,6
46178,3
46179,4
46180,4
46181,3
46182,4
46183,4
46184,2
46185,4
46186,3
46187,6
46188,3
46190,6
46191,6
46192,4
46193,4
46194,3
46195,1
46196,6
46197,5
46198,4
46199,1
46200,1
46201,3
46202,4
46203,4
46205,5
46206,5
46207,5
46208,3
46209,3
46210,3
46211,5
46212,3
46213,3
46214,5
46215,3
46216,3
46217,5
46218,3
46219,3
46220,6
46221,4
46222,5
46223,3
46224,3
46225,3
46226,3
46227,1
46228,3
46229,6
46230,6
46231,4
46232,3
46233,6
46236,3
46237,5
46238,6
46239,4
46240,5
46241,5
46242,5
46244,3
46245,3
46246,6
46247,1
46248,2
46249,4
46250,6
46251,5
46252,6
46253,5
46254,6
46255,1
46256,3
46257,5
46258,5
46259,6
46260,4
46261,3
46262,3
46263,3
46264,3
46265,4
46266,3
46267,5
46268,6
46269,3
46270,3
46272,3
46273,1
46274,3
46275,2
46276,1
46277,6
46278,6
46279,4
46280,6
46281,4
46282,6
46283,6
46284,3
46285,4
46286,5
46287,1
46288,6
46289,6
46290,4
46291,3
46292,4
46293,4
46294,3
46295,4
46296,3
46297,3
46298,5
46299,4
46300,2
46301,4
46302,3
46304,4
46305,5
46306,3
46307,1
46308,1
46309,1
46310,3
46311,3
46312,4
46313,6
46314,4
46315,3
46316,4
46317,3
46318,3
46319,1
46320,5
46321,1
46322,4
46323,6
46324,3
46325,1
46326,1
46327,3
46328,1
46329,3
46330,1
46331,6
46332,4
46333,1
46334,4
46335,4
46336,3
46337,6
46338,1
46339,6
46340,5
46341,6
46342,4
46343,3
46344,1
46345,4
46347,5
46349,3
46350,1
46351,3
46352,1
46353,3
46354,1
46355,5
46356,3
46357,2
46358,3
46359,2
46360,6
46361,4
46362,1
46363,4
46364,3
46366,6
46367,6
46369,3
46370,1
46371,3
46372,3
46373,6
46374,1
46375,3
46376,3
46377,6
46378,5
46379,1
46380,3
46381,6
46382,6
46384,2
46385,3
46387,3
46388,1
46389,2
46391,4
46392,4
46393,2
46394,5
46395,3
46396,3
46398,3
46399,6
46400,3
46401,1
46402,6
46403,6
46404,3
46405,6
46406,1
46407,3
46408,3
46409,3
46410,2
46411,3
46412,2
46413,4
46414,6
46415,3
46416,1
46417,6
46418,4
46419,3
46420,5
46421,3
46422,4
46423,3
46424,1
46425,3
46426,3
46427,1
46428,4
46429,6
46430,4
46431,3
46432,2
46433,3
46434,2
46436,3
46437,6
46438,3
46439,1
46440,1
46441,4
46442,5
46443,4
46444,3
46445,3
46446,1
46447,3
46450,3
46451,3
46452,1
46453,4
46454,5
46456,6
46457,1
46459,2
46460,3
46461,4
46462,3
46463,4
46464,6
46465,5
46466,3
46467,2
46468,2
46469,6
46470,4
46471,6
46472,6
46473,4
46474,5
46475,2
46476,6
46477,3
46478,3
46479,3
46480,6
46481,3
46482,4
46483,5
46484,3
46485,1
46486,4
46487,4
46488,3
46489,3
46490,3
46491,6
46492,5
46493,4
46494,6
46495,6
46496,4
46497,5
46498,3
46499,3
46502,5
46503,3
46505,3
46506,3
46507,3
46508,3
46509,4
46510,1
46511,6
46512,4
46513,3
46515,3
46516,3
46517,1
46518,1
46519,3
46520,3
46521,6
46522,4
46523,4
46524,1
46525,4
46526,3
46527,3
46528,4
46529,4
46530,1
46531,5
46532,6
46533,6
46534,3
46535,5
46536,3
46537,3
46538,4
46539,6
46540,6
46541,1
46542,3
46543,4
46544,3
46545,3
46546,3
46547,5
46548,6
46549,6
46550,3
46551,3
46552,2
46553,3
46554,6
46555,4
46557,4
46558,4
46560,3
46561,3
46563,1
46564,3
46565,6
46566,3
46568,1
46569,1
46570,1
46571,1
46572,6
46573,4
46574,3
46575,3
46576,4
46577,5
46578,3
46579,5
46580,5
46581,3
46583,3
46584,1
46585,6
46586,1
46587,5
46588,3
46589,6
46590,4
46591,6
46592,4
46593,6
46594,3
46595,5
46596,1
46597,1
46598,6
46599,5
46600,5
46601,3
46602,4
46603,3
46605,1
46606,6
46607,3
46608,6
46609,6
46610,3
46612,3
46614,1
46616,3
46617,3
46618,6
46619,1
46620,3
46621,4
46622,5
46623,3
46624,3
46625,3
46626,3
46628,4
46629,3
46630,6
46631,5
46632,3
46633,1
46634,6
46635,4
46636,2
46638,3
46639,3
46640,4
46641,3
46642,1
46643,5
46644,4
46646,1
46647,2
46648,1
46649,4
46650,1
46651,4
46652,1
46653,3
46654,3
46655,3
46656,4
46657,2
46658,3
46659,6
46660,1
46661,6
46662,3
46664,1
46665,3
46666,3
46667,3
46668,3
46669,5
46670,3
46671,5
46672,3
46673,3
46675,3
46676,5
46677,4
46678,3
46679,4
46680,3
46682,1
46683,5
46684,1
46685,4
46686,3
46687,1
46688,3
46689,1
46690,4
46691,3
46692,4
46693,3
46694,3
46697,3
46698,3
46699,6
46700,3
46702,4
46704,3
46705,1
46706,3
46707,2
46708,3
46709,3
46710,4
46711,3
46712,4
46713,1
46714,4
46715,6
46716,4
46717,6
46718,3
46719,3
46720,4
46721,1
46722,4
46725,4
46726,6
46727,4
46728,6
46730,1
46731,4
46732,4
46733,3
46734,1
46736,2
46737,3
46738,5
46739,1
46740,4
46741,1
46742,1
46743,4
46744,1
46745,3
46746,5
46747,4
46748,4
46750,3
46751,2
46752,3
46753,1
46754,3
46755,2
46757,5
46758,6
46759,6
46760,3
46761,3
46762,1
46763,2
46764,3
46765,3
46766,4
46767,3
46768,1
46770,4
46771,3
46772,6
46773,5
46774,5
46775,6
46776,4
46777,3
46778,4
46779,5
46780,3
46781,6
46782,3
46783,3
46784,1
46785,1
46786,6
46787,6
46788,4
46789,3
46790,3
46791,5
46792,6
46793,3
46794,3
46796,3
46797,1
46798,3
46799,4
46800,3
46801,5
46803,1
46804,5
46805,6
46807,1
46808,3
46809,2
46810,3
46811,1
46812,3
46813,1
46814,2
46815,3
46816,3
46817,1
46818,5
46820,4
46821,5
46822,3
46823,6
46825,6
46826,4
46827,3
46828,6
46829,6
46830,3
46831,6
46833,1
46834,1
46835,6
46836,4
46837,5
46838,2
46839,5
46840,2
46841,4
46842,3
46843,1
46844,3
46845,3
46846,1
46847,2
46848,6
46849,1
46850,3
46851,3
46852,6
46853,2
46856,2
46857,2
46858,6
46860,3
46861,6
46862,4
46863,3
46866,4
46867,1
46868,4
46869,2
46870,4
46871,3
46872,6
46874,5
46875,5
46877,5
46879,3
46880,1
46881,3
46882,3
46884,3
46885,3
46886,1
46887,3
46888,5
46889,3
46890,6
46892,6
46893,3
46894,1
46895,3
46896,5
46897,1
46898,3
46899,4
46900,3
46901,3
46902,4
46903,3
46904,6
46905,3
46906,4
46907,3
46908,6
46909,3
46910,3
46911,5
46912,5
46913,4
46915,1
46916,4
46917,3
46918,3
46919,2
46920,3
46921,3
46922,3
46923,1
46924,1
46927,1
46928,3
46929,3
46930,3
46932,3
46933,1
46934,1
46935,4
46936,4
46937,4
46938,1
46939,2
46940,4
46941,6
46943,3
46944,3
46945,1
46946,1
46947,6
46948,3
46949,3
46950,4
46951,3
46952,3
46953,3
46954,4
46955,3
46956,6
46957,3
46958,4
46959,5
46960,1
46962,6
46963,4
46964,1
46965,3
46966,6
46967,6
46969,6
46970,6
46971,6
46972,1
46973,3
46974,3
46975,3
46976,3
46977,6
46979,4
46980,3
46981,6
46982,4
46983,3
46984,4
46986,6
46987,4
46988,3
46989,6
46990,3
46991,5
46992,3
46993,1
46994,6
46995,6
46996,3
46997,1
46998,6
46999,4
47000,3
47001,2
47002,6
47003,3
47004,3
47005,6
47006,3
47007,3
47008,4
47009,6
47010,6
47011,3
47014,6
47015,3
47016,1
47017,3
47018,2
47019,3
47020,3
47021,1
47022,1
47023,1
47024,6
47027,4
47028,3
47029,5
47030,2
47031,3
47032,3
47033,2
47034,4
47035,6
47036,6
47037,3
47038,3
47040,5
47041,1
47042,5
47043,4
47044,3
47045,2
47046,4
47047,3
47048,6
47049,3
47050,4
47051,3
47052,6
47053,4
47054,3
47055,4
47056,1
47058,6
47059,6
47060,3
47062,3
47064,1
47065,1
47066,3
47067,3
47068,4
47069,5
47070,6
47071,3
47072,3
47073,5
47074,3
47076,3
47077,6
47078,3
47079,3
47080,1
47081,3
47082,3
47083,3
47084,1
47085,4
47086,3
47087,1
47088,6
47089,3
47091,3
47092,3
47093,3
47094,4
47095,3
47096,6
47097,4
47098,6
47100,6
47101,6
47102,6
47103,3
47104,3
47105,5
47106,6
47107,5
47108,3
47109,5
47110,6
47112,2
47113,1
47115,4
47117,3
47118,1
47119,3
47121,3
47122,2
47123,6
47124,1
47125,5
47126,3
47127,3
47128,5
47129,3
47130,3
47131,6
47132,3
47133,6
47134,1
47135,1
47136,3
47137,5
47139,4
47140,6
47141,5
47142,1
47143,4
47144,6
47145,4
47146,4
47147,2
47148,1
47149,5
47150,3
47151,3
47154,3
47155,3
47156,3
47157,3
47158,4
47159,1
47161,3
47163,4
47164,3
47165,3
47166,3
47167,4
47168,1
47169,1
47170,3
47171,3
47172,3
47173,5
47174,3
47176,1
47177,5
47180,3
47181,3
47182,1
47183,5
47184,6
47186,4
47187,3
47188,4
47189,1
47190,5
47191,6
47193,4
47194,3
47195,4
47197,3
47198,3
47199,3
47200,1
47201,1
47202,5
47203,5
47204,4
47205,3
47206,4
47207,1
47208,3
47209,4
47210,4
47211,1
47212,5
47213,6
47214,2
47216,3
47217,6
47218,6
47219,6
47220,1
47222,4
47223,5
47224,3
47225,3
47226,3
47227,6
47228,4
47229,3
47230,3
47231,2
47232,3
47233,3
47235,2
47236,1
47237,3
47238,4
47239,1
47240,4
47241,6
47242,3
47243,2
47244,6
47245,4
47246,4
47247,6
47248,4
47249,3
47250,4
47251,3
47252,3
47253,4
47254,6
47256,6
47257,3
47258,5
47259,3
47260,1
47261,4
47262,3
47263,6
47264,6
47265,4
47267,2
47268,2
47269,4
47270,3
47271,3
47272,4
47273,3
47275,3
47276,3
47277,3
47279,6
47280,3
47281,6
47282,4
47283,3
47284,2
47285,4
47287,3
47288,4
47289,3
47290,3
47291,6
47292,4
47294,3
47295,3
47296,1
47297,3
47298,6
47299,3
47300,3
47301,3
47302,3
47303,3
47304,3
47305,1
47306,5
47307,4
47308,1
47309,3
47310,4
47311,3
47312,4
47313,3
47314,6
47315,3
47316,1
47317,3
47318,6
47320,5
47321,4
47322,6
47323,2
47324,6
47325,3
47326,1
47329,1
47331,4
47333,1
47334,5
47335,3
47336,3
47337,1
47338,6
47340,1
47341,3
47342,3
47343,1
47344,4
47345,2
47347,6
47348,4
47349,4
47350,1
47351,2
47352,6
47353,3
47354,6
47355,5
47356,2
47357,1
47358,1
47359,6
47360,4
47361,1
47362,6
47363,3
47364,3
47365,3
47366,2
47367,2
47368,6
47369,3
47370,3
47371,6
47372,4
47373,3
47374,3
47375,6
47376,3
47377,3
47378,3
47379,4
47380,4
47381,3
47382,6
47383,4
47384,3
47385,3
47386,2
47387,4
47388,2
47389,5
47390,6
47391,5
47392,4
47393,5
47394,1
47395,2
47396,3
47398,1
47399,1
47400,3
47401,6
47402,3
47403,6
47404,4
47406,2
47407,4
47408,5
47409,2
47411,5
47412,3
47413,3
47414,3
47415,5
47416,5
47417,6
47418,1
47419,3
47420,1
47421,3
47423,3
47424,2
47425,4
47426,4
47427,3
47428,3
47429,3
47430,3
47431,3
47432,5
47433,3
47434,2
47435,4
47436,6
47437,3
47438,6
47439,3
47440,2
47441,3
47442,6
47443,5
47444,6
47445,3
47446,4
47447,4
47448,5
47449,3
47450,3
47452,6
47453,1
47454,3
47455,4
47456,3
47457,1
47458,4
47459,4
47460,6
47461,3
47462,1
47463,3
47464,1
47465,6
47466,4
47467,2
47468,6
47469,3
47470,3
47471,3
47472,6
47473,3
47474,2
47475,6
47476,3
47477,3
47479,4
47480,1
47481,3
47482,4
47483,6
47484,3
47485,4
47486,3
47487,2
47488,5
47489,5
47490,3
47491,3
47492,6
47493,3
47494,1
47495,5
47496,5
47497,4
47498,3
47499,3
47500,3
47501,2
47502,6
47503,1
47504,4
47505,3
47506,6
47507,5
47508,5
47509,4
47510,4
47511,4
47512,3
47513,2
47514,3
47515,6
47516,3
47517,3
47518,3
47519,3
47520,5
47521,3
47522,3
47523,2
47524,1
47525,3
47527,1
47528,6
47529,1
47531,1
47532,6
47533,4
47534,3
47536,5
47537,3
47539,3
47540,3
47541,4
47542,5
47543,5
47544,3
47545,3
47546,6
47547,3
47548,6
47550,3
47551,3
47553,5
47554,3
47555,6
47556,4
47557,3
47558,4
47559,3
47561,4
47562,1
47563,3
47564,1
47565,1
47566,6
47567,6
47568,1
47569,5
47570,5
47571,3
47572,1
47574,4
47575,6
47576,6
47577,3
47578,3
47579,4
47580,3
47582,5
47583,1
47584,6
47585,6
47586,6
47587,4
47588,5
47589,1
47590,6
47591,6
47592,6
47593,3
47594,5
47597,3
47598,6
47599,5
47600,3
47601,5
47602,3
47603,6
47604,4
47605,3
47607,1
47608,1
47609,3
47610,4
47611,3
47612,3
47613,3
47614,4
47615,3
47616,6
47617,3
47618,3
47620,6
47621,3
47623,4
47625,3
47626,6
47627,5
47628,4
47629,3
47630,6
47631,3
47632,3
47633,6
47634,1
47635,6
47636,1
47637,6
47638,3
47639,1
47640,1
47641,5
47642,3
47643,1
47644,5
47645,3
47646,3
47647,4
47648,6
47649,1
47650,4
47651,6
47652,4
47653,4
47654,4
47655,4
47656,5
47657,1
47658,3
47659,3
47660,3
47661,5
47662,6
47663,4
47664,2
47666,4
47667,3
47668,2
47669,3
47670,6
47672,5
47673,6
47674,1
47675,6
47677,6
47678,5
47679,4
47680,4
47681,3
47682,3
47683,3
47684,3
47686,1
47687,3
47688,1
47689,6
47690,3
47691,4
47692,4
47693,6
47694,3
47695,3
47697,3
47699,5
47700,4
47701,3
47702,3
47703,3
47704,1
47705,3
47706,3
47707,3
47708,1
47709,3
47710,1
47711,5
47712,3
47713,6
47714,3
47715,6
47716,2
47718,6
47719,6
47720,4
47721,1
47722,6
47723,4
47724,6
47725,3
47726,3
47727,5
47728,3
47729,3
47730,1
47732,4
47733,2
47734,1
47735,3
47736,6
47737,6
47738,6
47739,3
47740,1
47743,6
47744,4
47746,6
47747,1
47748,6
47749,4
47750,3
47751,4
47752,1
47753,5
47754,4
47755,1
47756,6
47757,6
47758,1
47759,3
47760,4
47761,3
47763,1
47765,6
47766,4
47767,4
47769,1
47770,1
47771,6
47772,5
47773,6
47774,5
47776,4
47777,6
47778,3
47779,3
47780,1
47781,3
47782,1
47783,1
47785,6
47786,3
47787,5
47789,4
47790,6
47791,6
47792,3
47793,6
47794,3
47795,5
47796,3
47797,1
47798,4
47799,6
47800,1
47801,1
47802,1
47803,3
47804,3
47805,3
47806,5
47807,3
47809,3
47810,3
47812,3
47813,3
47814,6
47815,3
47816,3
47817,3
47818,6
47819,3
47821,1
47822,3
47823,6
47824,3
47825,3
47826,1
47827,3
47828,6
47830,4
47831,5
47832,4
47833,6
47834,4
47835,6
47836,3
47837,6
47838,1
47839,4
47840,1
47841,3
47842,1
47843,5
47844,3
47845,5
47846,6
47847,6
47848,3
47849,3
47850,2
47851,1
47852,3
47853,3
47854,3
47855,2
47856,3
47857,5
47858,1
47859,1
47861,3
47863,6
47864,1
47865,3
47866,1
47867,6
47868,3
47869,3
47870,3
47871,3
47872,6
47873,3
47874,4
47875,5
47876,4
47877,5
47878,6
47879,3
47880,1
47881,1
47883,3
47884,1
47885,1
47886,6
47887,2
47889,1
47890,3
47891,2
47892,3
47893,3
47895,3
47896,1
47897,6
47898,6
47899,3
47900,4
47901,3
47902,3
47903,3
47904,3
47906,3
47907,3
47908,1
47910,5
47911,4
47912,1
47913,3
47914,1
47915,5
47917,3
47918,3
47919,1
47920,6
47921,3
47922,3
47923,4
47924,2
47925,4
47926,4
47927,3
47928,5
47929,3
47931,6
47932,2
47935,3
47936,1
47937,4
47938,3
47939,3
47940,4
47941,5
47942,5
47943,1
47944,1
47945,5
47946,4
47948,4
47949,1
47950,3
47951,4
47952,1
47953,1
47954,5
47955,3
47957,4
47958,4
47960,1
47961,3
47962,4
47963,4
47964,3
47965,4
47966,1
47967,5
47968,3
47969,3
47970,4
47971,5
47972,1
47974,1
47975,3
47976,3
47977,1
47978,3
47979,1
47980,6
47981,3
47982,3
47983,1
47984,1
47985,3
47986,3
47987,5
47988,3
47990,3
47991,3
47992,1
47993,3
47994,3
47996,1
47997,6
47998,1
47999,3
48000,3
48001,3
48002,3
48003,3
48004,4
48005,1
48006,4
48007,1
48008,6
48009,3
48010,3
48011,1
48012,5
48013,1
48015,4
48016,5
48017,3
48019,4
48020,3
48021,6
48022,1
48023,3
48024,6
48025,3
48026,5
48027,6
48028,6
48029,1
48030,1
48031,4
48032,3
48033,3
48034,2
48035,3
48036,6
48040,1
48041,6
48042,5
48043,3
48044,1
48045,3
48046,3
48047,4
48048,6
48049,6
48050,1
48051,3
48053,4
48054,1
48055,4
48056,5
48057,1
48058,4
48059,5
48060,6
48061,2
48062,3
48063,3
48064,4
48065,6
48066,6
48067,5
48068,4
48069,6
48070,1
48072,3
48073,2
48074,3
48075,1
48076,5
48077,6
48078,4
48079,5
48080,4
48082,3
48083,3
48084,3
48086,5
48087,1
48088,1
48090,6
48091,3
48092,3
48093,3
48094,5
48096,1
48098,3
48099,5
48100,3
48101,3
48102,3
48103,6
48104,6
48105,1
48106,5
48107,5
48108,6
48109,6
48110,6
48111,3
